fraction,pearson_r_mean,pearson_r_std,spearman_r_mean,spearman_r_std,kendall_tau_mean,kendall_tau_std,r2_mean,r2_std,mse_mean,mse_std,rmse_mean,rmse_std,mae_mean,mae_std,n_points
0.0,0.5515203579343849,0.15560069666151488,0.5537040254518425,0.1629355691156651,0.40089355162080104,0.14327688724440638,0.3108078762787517,0.20569170117653865,0.341770139742738,0.1837376643037797,0.5554325262531664,0.1969999744751863,0.42349397986501003,0.14769468103146174,7
0.01,0.5545927777905608,0.15096329881501883,0.5458869812787481,0.15906865774639573,0.396785203594471,0.1405448369266566,0.31642321763774056,0.2017647163766238,0.3407271213475518,0.19138776897297183,0.5538024933539539,0.19925253570844434,0.419278055194307,0.14552253096198214,7
0.02,0.5529549729762949,0.15622815740860577,0.54202823675869,0.15755882278789737,0.3911526740365678,0.14045002021488515,0.3138202224127952,0.20292537889209375,0.34047295668561134,0.1866050246884697,0.5542513790099611,0.19703999545700307,0.4247357016488899,0.1492922824386128,7
0.03,0.5217127690876253,0.17428525376725829,0.525340571235927,0.16728868031189306,0.38360511778462036,0.14327735824339852,0.28748774863986754,0.2142028763437961,0.35410014478030527,0.19773140417117516,0.5648051062099221,0.20234762063362113,0.43254342041759297,0.15378986250048904,7
0.04,0.5323123975951897,0.15975839814923296,0.5334604347286489,0.1527988536563786,0.3836928445636158,0.13537469912511554,0.2940301339942303,0.20613009860722348,0.3532579064042283,0.20768768389643458,0.5631812936974195,0.20518006637857705,0.43072909001995086,0.15035428395455236,7
0.05,0.5093948449250824,0.17044231732154022,0.5128398890998795,0.17475004244626258,0.37581256552161896,0.14628166806534904,0.2715306826299713,0.21709781481715945,0.36437709491251496,0.20920129968787674,0.5720460346803546,0.20815979592330117,0.4353085321191132,0.15617557048850156,7
0.06,0.5005381310985564,0.17828539498432763,0.49196119505576147,0.19574305197412442,0.3534766455706361,0.16067993261251778,0.264316681579889,0.21487623815123486,0.36681473949563725,0.2089346601467282,0.5745090617971299,0.20707427888736454,0.440657509875061,0.1594321111807565,7
0.07,0.4525066369364312,0.23351039844378602,0.453262337453828,0.21644415599371145,0.33112451155613604,0.17095162900410202,0.2318518581856979,0.24846369951790923,0.389994224933263,0.25081709276933967,0.5883847094967726,0.2260470489174144,0.45557423063080416,0.1716187254163253,7
0.08,0.5311234699393587,0.15567833317170063,0.5260857166706516,0.1622941726870042,0.3806849548900719,0.13757891624039234,0.28341692016192854,0.1963033230383079,0.3517640209328278,0.18296531392779042,0.5654207546171091,0.1934096422395256,0.42846635987624515,0.14123245140874632,7
0.09,0.5303766093650429,0.15321084180782207,0.5396407548200021,0.1533217826190233,0.39140243484702947,0.13360646154642847,0.28998953350512374,0.19224113810290802,0.34757948051718124,0.17878117161241291,0.5624851868498201,0.19075694205014296,0.4319282137880701,0.14590292035534333,7
0.1,0.4558099616971541,0.2009861340843352,0.45844126586238526,0.21830389139828257,0.335000992348803,0.16826147663670013,0.2084193499634988,0.24297990087762855,0.3919259302711665,0.2150722282949322,0.594621216376497,0.2115265054875755,0.4629728255466989,0.17016196228142724,7
0.11,0.5387942571182865,0.1521679862367101,0.5454587282392506,0.16347416177690777,0.40051092216674533,0.13680536934742493,0.2976085633723832,0.19351872915787077,0.3469646985611147,0.19209577943268746,0.560324145192203,0.19621877931286816,0.43203267229236975,0.15093375514045027,7
0.12,0.4716818169781596,0.20203258867032983,0.48435920773004487,0.21284271514853376,0.34913942337759035,0.16604457741837614,0.2101159546845152,0.26123353863555815,0.38797900372937283,0.20964105684072212,0.5921612199155893,0.2086738497840498,0.4576889409319515,0.16734558979777048,7
0.13,0.4414465147679724,0.21542223631233448,0.4362187953469966,0.23403283530601826,0.31594023000677013,0.1789557647251057,0.19040110935830393,0.2587267770957077,0.4018399814568597,0.2266546805968692,0.6012446822042768,0.21695379502156853,0.46531064483949514,0.1685208341485379,7
0.14,0.4814163395466126,0.18393826617538625,0.5014116875325833,0.18718761388413002,0.3585908713007145,0.15137822752299987,0.22604726087512178,0.22197663416936123,0.3801475999157123,0.20113478024006617,0.5872878345113055,0.20276595516963902,0.4478811863906134,0.15452370533734075,7
0.15,0.48051837166755274,0.1715246067739106,0.47436827485984884,0.17844698473449555,0.3459195066144431,0.1399720793488266,0.23419609058464383,0.21276082256191978,0.3808120619633649,0.2185565796209321,0.5859132791699233,0.2092143393707305,0.4517579263656435,0.16081474198907983,7
0.16,0.45339132370877777,0.19708853354835057,0.4537196863170391,0.199294718436717,0.326490715072782,0.1559419498465891,0.21232541963556364,0.22902244954700682,0.39458557158565916,0.2396338723614046,0.5947849402931301,0.21821821062990215,0.46367370872150565,0.17274968683839295,7
0.17,0.44863042187186236,0.279099839681871,0.4784796975578897,0.2130999161259226,0.3445126320689424,0.16889927752013215,0.17649806533490559,0.35668418996358325,0.4344733247317864,0.37071703730322836,0.6096654601085854,0.2706379686274062,0.4685833288529504,0.19110699797131933,7
0.18,0.4977889824865017,0.1552097617594482,0.48492470246947417,0.18088328579068955,0.34603368367274123,0.14458873005073497,0.22679447938697042,0.2209433748604983,0.38547152464480583,0.22572771585007895,0.5888518245424563,0.21255406121925124,0.45808843674781013,0.1625013699565724,7
0.19,0.5018036838251128,0.15362394012752312,0.49945937465581114,0.15727674383660775,0.3620265257003383,0.1286796789596433,0.2582475183133799,0.1861436336324208,0.363336222161752,0.1959065204010967,0.5750283231854959,0.19525647572428143,0.43605437349024345,0.13978015925880963,7
0.2,0.4804619571181891,0.16791783959135506,0.5077692325290111,0.1424566047378282,0.35981099935889127,0.11755249703428848,0.23275297534336595,0.20032145698783216,0.38091513914894326,0.22632846991278763,0.5862125372349097,0.2085225816559881,0.4524915409716033,0.16092615446815625,7
0.21,0.5135063296137105,0.14981752426637643,0.5232526168155753,0.1315531260637325,0.36890904751493736,0.11133544664663439,0.2735690797139108,0.1786020455149452,0.35772436777505195,0.20632684874897228,0.5694865769311755,0.19742755856762964,0.4387766776026045,0.14494930722193908,7
0.22,0.45163589008229266,0.2265727253514177,0.4539435527807302,0.24113657703973057,0.329316143265383,0.17645573679556809,0.15490972976767825,0.3220145822158049,0.4126224578790071,0.23248172849730994,0.6098542934637508,0.21790723957678834,0.47455775656267896,0.17413660777526657,7
0.23,0.4952421416921712,0.1571591873217731,0.5067635761483595,0.14571943741881613,0.3587519810769355,0.1219592880673819,0.25158356926173886,0.1884161762847844,0.3702430534092786,0.21615686989148117,0.5786809790024707,0.20314184110703867,0.44516056668483023,0.148950788294576,7
0.24,0.4334016436858266,0.20007182614775595,0.44687023352596905,0.1982218034762563,0.3197628362575549,0.15175368023194105,0.1784755581320027,0.2432942664357346,0.4144466306411897,0.27423784734360757,0.607733977278933,0.2293985994266433,0.4684303531208405,0.1679274582943744,7
0.25,0.43960401585080716,0.20216281270412756,0.4321628108467323,0.2256892011964078,0.31076010188520503,0.1647751264944151,0.2064196587308931,0.21678115015640767,0.38404850543841906,0.19343065474395651,0.5925992735508517,0.19584102608065945,0.47051999719592114,0.1650326500746895,7
0.26,0.45309611846136677,0.15881389347968083,0.48597290851175495,0.14116832593193357,0.3411032848763106,0.11511203288355842,0.19495454460920555,0.19717279763494186,0.3952289239589053,0.2171010959738249,0.5994086541277753,0.2047630033353357,0.458852352783422,0.1532591459816499,7
0.27,0.4187929430470795,0.20076324443648594,0.4603749523234762,0.1566538604379521,0.32640066151785607,0.1248561252140251,0.1481981825038967,0.2552451488819147,0.4311978080465305,0.29045233820298033,0.6191874326413852,0.2361613569640128,0.477013271175177,0.16946420696356787,7
0.28,0.4458815375449477,0.17683117301889079,0.42744714190457317,0.21729018004791928,0.29733079425661363,0.16908395932417047,0.16336225925288236,0.22482679412150883,0.414556830319789,0.24599409409797587,0.6115708659510624,0.2174723521422116,0.4813344911512544,0.17386566823692828,7
0.29,0.4788365254322245,0.14568197983451564,0.49313335961663857,0.15190846039348746,0.34827302663778037,0.11663453466481576,0.22920906381227749,0.1711124954557734,0.3679364590351629,0.17091915896425322,0.5829955145031089,0.18090919625184296,0.4466362994330829,0.13938546609281108,7
0.3,0.4397671481125662,0.19007923803559984,0.4359239119297122,0.2255168983386981,0.313995252509633,0.16465050219502111,0.17962432441003198,0.22760772858331355,0.40200208428327544,0.224443531330989,0.6038962310347434,0.20863843724537376,0.4659699236296709,0.15720582895529744,7
0.31,0.46704953143864303,0.14001513604658714,0.47660296981465217,0.13348896868197452,0.33941964471868574,0.10296802266470495,0.20379302524288273,0.17544008518374082,0.3806237430197636,0.18253265489738318,0.5925639984423076,0.18549103994029847,0.46374445531896574,0.14630175084809793,7
0.32,0.4787790083212983,0.14335309651457345,0.4859639327246689,0.1592406088154957,0.33768599576750236,0.1225955619031211,0.22277273493147157,0.16336275171299827,0.3719781291312354,0.17552859168777385,0.5859793463993234,0.18268567863619428,0.46246596434333476,0.1476068546281148,7
0.33,0.43003004787148047,0.1839015075399362,0.42435129214395617,0.20287980728695643,0.29826221465014136,0.15500626171663878,0.14892565087243484,0.2392896489479093,0.4128624358968744,0.21686182969669157,0.613599852479109,0.20595452513497217,0.48080073942051577,0.16624877122568452,7
0.34,0.4520582319610808,0.1450384947771241,0.465892787866272,0.14930798813596305,0.32957127609303233,0.12266324760141199,0.18737361328320543,0.17516149076671758,0.39704691856694607,0.2173095472376599,0.6017990345121935,0.20173988383971278,0.46372716551295434,0.1483072362420918,7
0.35,0.3958719283668236,0.23346256008799793,0.3899853743141085,0.27182600736364726,0.27496785549486036,0.2045062581718853,0.14712085913120818,0.2521781531659325,0.41221892215634476,0.21600947428756037,0.6132573582934986,0.2053210261138113,0.47674336412432095,0.16625147792255762,7
0.36,0.40160013417223966,0.19966698504529037,0.38857429003100213,0.2397120177879608,0.26692652056629496,0.18336895800203074,0.12361915769520858,0.26504303761067916,0.4242774931602927,0.22101973744766926,0.6218990374974586,0.20921821233670174,0.4894969466728902,0.17365321139209586,7
0.37,0.46115460313494644,0.14174540134066588,0.4759511846372474,0.13662601541513802,0.33471882217542087,0.1083005761580029,0.20215082370691304,0.1679697745690018,0.39013946662526233,0.21601356984287287,0.596489931634106,0.20015602105641367,0.4664912902549281,0.15012080725761315,7
0.38,0.4678101736840739,0.13909294558128873,0.4726393137542083,0.14775160595226933,0.3303307192685257,0.11915301982507955,0.1757583483339011,0.20092775514830083,0.4101036231530651,0.2541844423849356,0.6079108796802714,0.21749938644969613,0.4860100804390736,0.17778365399506216,7
0.39,0.3709957748204303,0.26308100041646354,0.37901982033072973,0.23062766388227515,0.26491316343196564,0.17598166255945902,0.042911579043212314,0.3837478316966226,0.4940471494373995,0.37864123137735656,0.6551494968752956,0.275010303828216,0.5138482942738024,0.2204717387302905,7
0.4,0.33352779526999116,0.270224094435446,0.3458855500898181,0.23569072098718633,0.24154443986452573,0.1774777454062881,0.061876061156360844,0.3093944269968212,0.4799023459543266,0.3455183340190106,0.6501477854213507,0.2583509955668453,0.5204807855313431,0.21572469844308428,7
0.41,0.40083936370531015,0.1857085511821706,0.4160616911071749,0.18069990357304552,0.2893731345672101,0.14358456060731054,0.12021721375755731,0.2298831511073485,0.4339905434797586,0.2540565104682944,0.6265364391111208,0.21988574215563542,0.48119509031792135,0.15806930339064407,7
0.42,0.4205349203227598,0.17124970567571965,0.4135598253458543,0.17886275372636384,0.2886328687994772,0.13325380022175443,0.1529323099566329,0.1943249624375883,0.40396727308291014,0.1919238767781687,0.6106433938129291,0.19042646469121507,0.4830209087120547,0.15558890418071156,7
0.43,0.4604209657630772,0.15601210509913158,0.4628511669784488,0.17078023785826688,0.32232517288325935,0.13031780733690723,0.1714696117185505,0.1837571572096879,0.3996323140577554,0.2036490159465304,0.6057133395411857,0.19545061205555156,0.49151065434408814,0.1654717131250648,7
0.44,0.44969719518823953,0.15649117379799965,0.4348979657679558,0.15913354211056943,0.3050431616614769,0.12218091558390612,0.17827915596595187,0.1808299928478242,0.401574090077573,0.23578713888505579,0.6043879872621163,0.20576068482412077,0.4776349774670692,0.16376677137101983,7
0.45,0.42903600866194,0.15057803392238353,0.4389943659011012,0.15824581999741413,0.308956121045881,0.11907402013282858,0.17278523381079489,0.16150014114022396,0.39618215764696824,0.19415600609411424,0.6045672845047105,0.18919297603019894,0.474644479123462,0.14686548102460695,7
0.46,0.42259479591662946,0.15047567252025243,0.4138264532402149,0.15609984217396747,0.29307890798639946,0.11723261315231054,0.15788076935893652,0.17683558144904446,0.41219040004018154,0.2319450684258662,0.6128572880166657,0.20662946383775724,0.4940631174183574,0.1790914469755011,7
0.47,0.42205544017003654,0.1706345315610016,0.38796152089902797,0.18995869641292315,0.2698044458650657,0.14575913508430746,0.12151737235936265,0.20726405755873162,0.4303072897827776,0.24549149927156724,0.6253951733140763,0.21382125278202094,0.4843348168875758,0.16115746960270858,7
0.48,0.41468632935910954,0.1635372533932154,0.41218581287041106,0.1700302501747544,0.286481417608127,0.13055389323626995,0.13603837539814176,0.19307968090806188,0.42394586140192814,0.2418017110420738,0.6207874826480378,0.21212470370283043,0.49263680270038973,0.16850572994266266,7
0.49,0.3568426361333868,0.22497783231542826,0.3750717133483727,0.22053337647584764,0.2567960586634425,0.16438807684251716,0.07039690850462518,0.28967665450306834,0.45332628896275506,0.2595294331143658,0.6408226522036535,0.22312489839325889,0.504160241174983,0.1787342613496738,7
0.5,0.47280246426605377,0.1425112160910414,0.4789002355832898,0.17708908817647984,0.3372805095995806,0.12779072964226545,0.1955061803138318,0.17440278126214429,0.3753977765764446,0.16378810599565183,0.5915504142567223,0.17236646415124438,0.4668815941432377,0.13793071085517966,7
0.51,0.3895889211792511,0.21289137831899693,0.38913384645547716,0.273612436123795,0.2684633165602592,0.20186720440459177,0.07477260996258187,0.32966214750311035,0.43710802139160815,0.22832783368505535,0.6327864223184696,0.20689190247042746,0.493426152761407,0.16696769204204706,7
0.52,0.4218395011041853,0.1621140952818493,0.42572613470153453,0.151819009923632,0.29855577476888034,0.11463951134468793,0.13304747946334172,0.18941406063837923,0.42479602917221826,0.24962756248295295,0.6213703615968577,0.21247130014367452,0.49329196318325497,0.16593052285653037,7
0.53,0.4257648788603085,0.14537219604683443,0.40184664192267106,0.19487416171204439,0.28490348840987234,0.1324276285476205,0.11902568681962934,0.22354027600389412,0.42156981575711944,0.21545562139089644,0.6223340601053055,0.19995455055660286,0.49331929954521264,0.1632344348129754,7
0.54,0.4649590777115336,0.13312315042679831,0.45341948262853043,0.12966905221024114,0.3149083373041925,0.09960535026371391,0.16477169560766508,0.16423284167624783,0.3907447765181581,0.1719258846971469,0.6035462560428003,0.17575402003185045,0.4739898580199596,0.14174827439711454,7
0.55,0.4360382810585384,0.17068142142607953,0.4287172426779136,0.19819187810891245,0.2981380023451586,0.15041391755342096,0.14936941494277697,0.20252898644694006,0.4199113685650161,0.26567489765760094,0.6156905585956397,0.21827182302060763,0.4751504051317731,0.15701796495187845,7
0.56,0.4169507646636528,0.14363169719457067,0.43406491123767,0.1494087611063308,0.3060292456030363,0.11279725708663711,0.1366369880220927,0.17391841455939014,0.41184091958600366,0.19948854058006257,0.6168182212887467,0.191325817348893,0.48631909807698825,0.15141694742618855,7
0.57,0.39992857320080216,0.16732747350155963,0.3932581870316932,0.20672154719222682,0.2710050445224346,0.143718491642915,0.02841983480359072,0.2990780066524399,0.4780895704953695,0.2910013548026021,0.6562409628827325,0.23525219939134623,0.5120580910528643,0.17194222711584384,7
0.58,0.44544526229236797,0.16716214057229686,0.4297425952502398,0.16227696921151213,0.3015715149904943,0.13436011870054082,0.0914443912979035,0.18373291483789525,0.44275231757088207,0.24395734019885357,0.6359128496784895,0.21156959307859527,0.5003609680298085,0.1608347458800711,7
0.59,0.46247199093853597,0.13889195217271844,0.4762214003611066,0.14785666134303413,0.3375684605938734,0.11341769576944591,0.19186225519307737,0.14486020892627374,0.3769224309463665,0.16281030456902557,0.5934312926894986,0.16996672351897796,0.4656281880855283,0.13293381696753412,7
0.6,0.38861685373389626,0.1764121173555268,0.3743678905568926,0.18730782342116314,0.26391582571416955,0.13473648747536604,0.07044167340504649,0.2513827015675726,0.4559250112681994,0.2740077528065514,0.6421182589036524,0.22556006958797403,0.5099266432041124,0.18323247722330363,7
0.61,0.3697169145338005,0.19783572030320376,0.3705093000304135,0.1772983539866291,0.25564220059013343,0.13176827331412305,0.07760602682649217,0.2258673260949026,0.45868805335985857,0.30139733479300573,0.6419962557930595,0.23298856422324588,0.5067574696891357,0.17482442463916245,7
0.62,0.3881379408149674,0.15830209193065434,0.40317463655667424,0.14557314916989636,0.2838260584602271,0.10515342789895074,0.07401886197780752,0.2065162870160183,0.45412594522110294,0.2737448135767676,0.6419156384971031,0.22154450565582962,0.5012816806741378,0.16222781081004858,7
0.63,0.4022445468635108,0.136696307927553,0.40385782092697625,0.14459714574338078,0.2763610193955312,0.10985811009634772,0.07943109740113781,0.18839469871840478,0.4398890632610578,0.22579417151795872,0.6366070315961118,0.20097423304332449,0.5061513524381772,0.16648460749138164,7
0.64,0.3843775160377311,0.1594424480962066,0.36886253186113355,0.17032468137148762,0.2642194108510871,0.11863999468770836,0.09390598583705172,0.17762773136851318,0.434161516909683,0.22179038962483077,0.6323783265729077,0.19992256123047705,0.5033548951689693,0.16285733155353282,7
0.65,0.3930492312444079,0.15947229211893876,0.4031389416695462,0.1545248124484269,0.27538003601852135,0.11973034492916365,0.07578196035493359,0.19809005432443227,0.4507109189746495,0.25986970826701594,0.6407721207818667,0.21635389890312717,0.5039723855962089,0.1651021139456219,7
0.66,0.4090215183920911,0.14329203092151552,0.398774777206558,0.16616557884740554,0.2806570005889774,0.11500686479292009,0.09106975264554017,0.18502301811344382,0.44413511567481795,0.25899137860081534,0.6359712241977337,0.21514724557489237,0.49784827370016405,0.1671612654009828,7
0.67,0.38878423319228744,0.15313944211831781,0.37227916959528473,0.16417614030890673,0.25745849197987764,0.1230444329196438,0.011265296610881603,0.2912042649363884,0.4847257120034409,0.2937955122481498,0.6615920550907751,0.2342191468509209,0.5358953827564642,0.2018203607875742,7
0.68,0.39942662477793023,0.15501247768375295,0.4051353085642768,0.14654446574230243,0.2826118538628622,0.10821326035831938,0.10399944091075701,0.1675499338783707,0.4292037147350712,0.22772826251512285,0.6285063646510574,0.19970154827361872,0.49671828619088504,0.15886469997224126,7
0.69,0.4156459572384409,0.13798333703196,0.42556135409752777,0.12919492405668054,0.294540152932373,0.09801347199307285,0.10756604106638842,0.17012773047086793,0.4218016489625603,0.19716790942707413,0.6255881989102484,0.18845308011436274,0.5005921820350274,0.15412606150763813,7
0.7,0.3874779921585459,0.20787133672875124,0.3597453410824602,0.26505739429666786,0.24781408264878824,0.18986704703832394,0.07617465221178639,0.24822171928279624,0.4408223329091066,0.22522021301466713,0.6364259891063114,0.20432411062415795,0.5092897416267308,0.16557793673101573,7
0.71,0.40830511337626796,0.15363482311296375,0.39373312950719325,0.16501149495622308,0.27258951691772604,0.12066491564681123,0.08644375703704296,0.20736512994867778,0.43583361280328986,0.22387319795575814,0.6334829685603571,0.20071978370800603,0.4994086745756161,0.16053591647085225,7
0.72,0.377282315915597,0.16240717436730637,0.35447671563386196,0.17346418362878901,0.24262861444200695,0.13139762104389416,0.03529576493563586,0.23738200794984635,0.47760356740448956,0.31695328667646633,0.6554594742316306,0.23658512045047214,0.5164018699008377,0.17290265597892246,7
0.73,0.38108652334346954,0.1865778441220057,0.379447707267225,0.21105541076417092,0.26412426474964423,0.15310288818394654,0.04171667784025362,0.28061799133910464,0.4537913395368311,0.23201162414438034,0.6460663649345486,0.2060449552321162,0.5181521632131016,0.17188739249510335,7
0.74,0.3485568951675044,0.23290275143340022,0.3658297158386294,0.18455549703598467,0.25659992303527845,0.12993930488898586,-0.011042121078834368,0.362902663927084,0.519259912991363,0.43101698162855,0.6726449455169717,0.2791835811292248,0.5476847362927229,0.22800053978514223,7
0.75,0.4226774467664921,0.14219696383714195,0.40415306740656126,0.15522931494510736,0.2782862574383285,0.11352833001998566,0.12302968254972675,0.130951638472601,0.41642262706266686,0.21227022436666243,0.6208628072430279,0.19002807315184406,0.5025881045709168,0.16555051296066664,7
0.76,0.3725223013156947,0.1683239823166157,0.3678173873655432,0.16137837497991914,0.2583356594943475,0.11674818128156614,-0.01776732659973238,0.2978609074796866,0.5073150265517863,0.347053814916176,0.6730269508505032,0.2518095344582965,0.529173874641584,0.19875154492844818,7
0.77,0.40934385077816904,0.15638135913326856,0.39112716870767184,0.1836451055780357,0.2685219403485929,0.13780530486932469,0.08326697595672532,0.21741801157061427,0.4273621733876704,0.19365746379878174,0.6306134519423805,0.1861101525615485,0.5111039314426337,0.16220710568752142,7
0.78,0.4160364591479625,0.14081099900316477,0.4138226779746509,0.1436528013308349,0.2897454258324213,0.10407254225397988,0.06689472957287367,0.20119505329523732,0.4549423114048438,0.27184894468152654,0.6432972431662582,0.2190041013226124,0.5069344453353676,0.16171382123181777,7
0.79,0.28897672649829415,0.2686313636566479,0.3091656174119874,0.25758454530859687,0.2164497785916261,0.17861312383625355,-0.07795988393205197,0.35135231975878994,0.5318504404741621,0.3337453499158633,0.6909034790800808,0.25216388899695696,0.5412153139258943,0.18963617347796813,7
0.8,0.36909419951188577,0.1760231947785008,0.3805377323986049,0.15515566491058227,0.26133021656564037,0.11940005804118892,0.03528141717210487,0.21319326383196976,0.46848434213874235,0.2659531171909755,0.6537866893910129,0.21883446879516438,0.5187185736474254,0.17114950201379328,7
0.81,0.35812418163517357,0.15647088177536586,0.35830830128877433,0.14047466215391557,0.24447083643477624,0.10564928492984745,0.009739684056974864,0.19042595628716705,0.47958573599230714,0.2748871862194005,0.6622098300891545,0.21887863398057006,0.525566751883046,0.16531964004516167,7
0.82,0.39407933035421533,0.20485144061805816,0.39997581077408567,0.19544534835737354,0.2778366726855411,0.14409267946230273,0.03693482834409177,0.2787255653581534,0.48421280667257055,0.3641905446993236,0.6553160352800121,0.2527897360924668,0.5097412804356457,0.18836154005793213,7
0.83,0.34773669509909017,0.21711380384995882,0.34271184722414727,0.19591239679029973,0.23752451847216624,0.14262668564994632,0.011366261361457733,0.2805101413031241,0.49169347112672446,0.3353493027170213,0.6629932432376043,0.2466218474493732,0.5363694244483692,0.2052497753277259,7
0.84,0.4104392451081174,0.13648633212244832,0.41144068619784935,0.12203614951181646,0.28760894012834015,0.08870695727139283,0.0486384091619067,0.18414131584354987,0.4566530863853508,0.2522864268968993,0.6474412419120481,0.20908948347424108,0.5095249569730614,0.15768988072146417,7
0.85,0.370739014271776,0.1643608936312219,0.3596652801546791,0.17590275551513337,0.25178210868344425,0.12256592201174628,-0.04393509409904776,0.3102135862205914,0.5027471874880483,0.28800033352201443,0.6765132615602393,0.22932471917502656,0.54278611206501,0.18771195302951227,7
0.86,0.3929804598046879,0.24737767897864132,0.3983096429856947,0.25065246253549983,0.2782231238486639,0.17559276174956234,0.08900043033466463,0.26653196324659845,0.45630726196631144,0.3423900072109043,0.6362105301841857,0.24522233542355013,0.5046716808043064,0.18823000087386524,7
0.87,0.36768490853166896,0.1439524873024017,0.35742220724005563,0.14378639219541714,0.24349231202460273,0.10822468601646329,0.002469785646195536,0.1998105938919094,0.4905559314243299,0.30516426499064914,0.6667981388600175,0.23149989706982135,0.5468857116955198,0.21108993412933505,7
0.88,0.3548744349725203,0.18056537915149343,0.3471579220716823,0.18380006759577683,0.2394863423055588,0.13148802498302228,-0.005118404782783121,0.21094194260376012,0.48217005435856075,0.2579371207516874,0.6654965617392332,0.2140835758540485,0.5293999967882387,0.16659877411370236,7
0.89,0.4074713317103625,0.14996813073885937,0.39511822153271925,0.17758459634851867,0.274934908650129,0.13044265987608286,0.08553124615504845,0.1477129244592635,0.4270405537225959,0.19429064851723943,0.631310458593591,0.18230634024018416,0.5042049023879294,0.14144112767636283,7
0.9,0.3814906699635866,0.18568617745309737,0.3591450206119799,0.2196068655496526,0.24799740220161834,0.15398274043401258,-0.000797280720979922,0.2696904641811842,0.4855911824151315,0.29656690560639953,0.6635417005239558,0.2299003982040771,0.5306946540269994,0.1844766035790737,7
0.91,0.34434805242395006,0.23990450401440108,0.34666248521922716,0.22995595242115754,0.2369584193140323,0.16524838413717832,-0.017379860721007518,0.2888041630658455,0.47070104364606336,0.21839304390563094,0.6615525263736893,0.19636067557030787,0.5304824173393534,0.15849651613184654,7
0.92,0.3417128558668997,0.1867697335720821,0.32940673394691433,0.1792644452361886,0.22486007986188608,0.13173677702445,-0.051293231370474195,0.28768357689241336,0.5249337021214603,0.37196609555803517,0.68439518972127,0.2568262982558866,0.5568052172224838,0.2223899754866406,7
0.93,0.37733466722534664,0.16391603960665563,0.3736315272947337,0.1731359743993754,0.26164279536746826,0.1199156837577745,0.002070184570524975,0.2643371442783253,0.4770186587200393,0.2585105682303797,0.6611556779325368,0.21573239511149325,0.5300395009091818,0.17453092350522537,7
0.94,0.3446427769730405,0.19807188021321576,0.3330824092548526,0.1745958865391337,0.2294895351863587,0.12799798736527107,-0.04818182093249616,0.28735750878269434,0.5160614747791508,0.3265051156629917,0.6818316008273656,0.24432560250834653,0.5326006892498847,0.18530047313280573,7
0.95,0.35922209902971475,0.17502594589674844,0.35457734608054664,0.19550710869238386,0.2453012352731744,0.14250791945083666,-0.0056880561697483555,0.23722055399960093,0.47471461639522816,0.2369445166421362,0.6624074947534905,0.20474231407121984,0.5258968013089966,0.16722994470334349,7
0.96,0.43917616265969645,0.14036144347445625,0.42999984344632913,0.17591426367221505,0.2979250599882547,0.12634190856891309,0.06736325867109767,0.14315082162904946,0.43105751458650987,0.18891921158688071,0.6356809596157369,0.1773746624049785,0.5078886293039785,0.13833730247146472,7
0.97,0.434429470017939,0.14966538730910664,0.4175774079141173,0.14041987901582204,0.29229479130196373,0.10472872164420303,0.07065082692078195,0.14550104813308634,0.4439895340355383,0.24685827719571535,0.6393281358494952,0.2027903191423901,0.5112706137414924,0.16419753764726366,7
0.98,0.3620437481546482,0.17677546637787706,0.3623775848480037,0.1817463319781463,0.25072183722405056,0.129895118818979,-0.060360141947528825,0.3057069816927142,0.5135433501395928,0.3020317711038832,0.682907295783305,0.23461558222572115,0.5472698594971684,0.19138598080655547,7
0.99,0.38894592391077243,0.13184448775193364,0.3701262674734542,0.14587087894848505,0.26185033857527107,0.10099052518663233,0.03229976555388609,0.1644401143698777,0.4555146961710679,0.2220412248424426,0.6503351298179394,0.19495828856034086,0.5095112217413634,0.14425506072491173,7
1.0,0.41319202702885155,0.13302579588783345,0.4042005738772887,0.14876425145770922,0.28061845216048936,0.10570446854769856,-0.006079569715384957,0.2559680508863053,0.47254907740047,0.23830256562138288,0.6609718034544955,0.20398425881673388,0.5425371226414191,0.17450097506943038,7
